stripslashes_deep();parameter;string;value
wp_unslash();parameter;string;value
WP_Meta_Query.parse_query_vars();parameter;array<string><integer><array><boolean><NULL>;qv
apply_filters_ref_array();parameter;string;tag
apply_filters_ref_array();parameter;array<string><WP_Query><array><WP_Comment_Query><integer>;args
WP_Tax_Query.get_sql();parameter;string;primary_table
WP_Tax_Query.get_sql();parameter;string;primary_id_column
get_post_type_object();parameter;string;post_type
get_post_stati();parameter;array<boolean>;args
wp_list_pluck();parameter;array<stdClass>;list
wp_list_pluck();parameter;string;field
wpdb.get_col();parameter;string;query
wpdb.get_var();parameter;string;query
WP_Query.set_found_posts();parameter;array<string><integer><array><boolean>;q
WP_Query.set_found_posts();parameter;string;limits
_prime_post_caches();parameter;array<string>;ids
_prime_post_caches();parameter;boolean;update_term_cache
_prime_post_caches();parameter;boolean;update_meta_cache
_get_non_cached_ids();parameter;array<string>;object_ids
_get_non_cached_ids();parameter;string;cache_key
update_post_caches();parameter;array<stdClass><WP_Post>;posts
update_post_caches();parameter;string;post_type
update_post_caches();parameter;boolean;update_term_cache
update_post_caches();parameter;boolean;update_meta_cache
update_post_cache();parameter;array<stdClass><WP_Post>;posts
update_object_term_cache();parameter;array<string><integer>;object_ids
update_object_term_cache();parameter;array<string>;object_type
get_object_taxonomies();parameter;array<string>;object
get_object_taxonomies();parameter;string;object
wp_get_object_terms();parameter;array<integer>;object_ids
wp_get_object_terms();parameter;array<string>;taxonomies
wp_get_object_terms();parameter;array<string>;args
get_taxonomy();parameter;string;taxonomy
sanitize_term();parameter;stdClass;term
sanitize_term();parameter;string;taxonomy
sanitize_term();parameter;string;context
sanitize_term_field();parameter;string;field
sanitize_term_field();parameter;string;value
sanitize_term_field();parameter;string;term_id
sanitize_term_field();parameter;string;taxonomy
sanitize_term_field();parameter;string;context
update_term_cache();parameter;array<stdClass>;terms
_post_format_wp_get_object_terms();parameter;array<stdClass>;terms
update_meta_cache();parameter;string;meta_type
update_meta_cache();parameter;array<string><integer>;object_ids
update_postmeta_cache();parameter;array<string><integer>;post_ids
_get_meta_table();parameter;string;type
get_post();parameter;string;post
get_post();parameter;WP_Post;post
get_post();parameter;stdClass;post
get_post();parameter;integer;post
WP_Post.get_instance();parameter;string;post_id
WP_Post.get_instance();parameter;integer;post_id
sanitize_post();parameter;stdClass;post
sanitize_post();parameter;string;context
sanitize_post_field();parameter;string;field
sanitize_post_field();parameter;string;value
sanitize_post_field();parameter;string;post_id
sanitize_post_field();parameter;integer;post_id
sanitize_post_field();parameter;string;context
WP_Post;property;integer;ID
WP_Post;property;string;post_author
WP_Post;property;string;post_date
WP_Post;property;string;post_date_gmt
WP_Post;property;string;post_content
WP_Post;property;string;post_title
WP_Post;property;string;post_status
WP_Post;property;string;comment_status
WP_Post;property;string;ping_status
WP_Post;property;string;post_name
WP_Post;property;string;post_modified
WP_Post;property;string;post_modified_gmt
WP_Post;property;string;guid
WP_Post;property;string;post_type
WP_Post;property;string;comment_count
WP_Post;property;string;filter
WP_Post.__construct();parameter;stdClass;post
WP_Post.__construct();parameter;WP_Post;post
get_status_header_desc();parameter;integer;code
status_header();parameter;integer;code
wp_get_shortlink();parameter;string;context
get_query_template();parameter;string;type
get_query_template();parameter;array<string>;templates
locate_template();parameter;array<string>;template_names
locate_template();parameter;string;template_names
locate_template();parameter;boolean;load
load_template();parameter;string;_template_file
load_template();parameter;boolean;require_once
bloginfo();parameter;string;show
wptexturize();parameter;string;text
convert_chars();parameter;string;content
wp_check_invalid_utf8();parameter;string;string
esc_html();parameter;string;text
wp_title();parameter;string;sep
wp_title();parameter;boolean;display
wp_title();parameter;string;seplocation
get_query_var();parameter;string;var
